condition,n_runs,n_eps,coop_mean,coop_std,coop_seedmean,coop_seedstd,allms_mean,allms_std,task_mean,task_std,task_is_decomposed,furthest_mode,boss_defeats,M8_median,M8_n,M15_median,M15_n,M18_median,M18_n,M23_median,M23_n,gini_mean,gini_std,excl_mean,excl_std,bond_mean,bond_max,sparsity,asymmetry
prc,3,9,1.3333333333333333,0.9428090415820634,1.3333333333333333,0.7200822998230957,8.333333333333334,2.2110831935702664,491.37656565009524,134.42826647387884,True,4,0,,0,,0,,0,,0,0.07878289473684211,0.022743450197929834,0.325,0.05240080987299968,0.20573773152298397,0.2739632974068324,0.14814814814814814,0.005598741273085277
pro,3,9,2.6666666666666665,0.4714045207910317,2.6666666666666665,0.2721655269759086,6.0,0.9428090415820634,358.21583970591166,125.62069410536628,True,4,0,,0,,0,,0,,0,0.1830019493177388,0.10113929092894433,0.28830409356725145,0.06840355651744894,0.09196003360880746,0.16195100877020094,0.537037037037037,0.0414664125483897
pri,3,9,1.7777777777777777,1.227262335243029,1.7777777777777777,0.9558139185602919,4.777777777777778,1.7497795275581802,247.84257254114195,112.91490331054796,True,4,0,,0,,0,,0,,0,0.2613187397446122,0.0906363249763889,0.312721722630146,0.16353258972106502,0.014970582495960925,0.037365718434254326,1.0,0.012063898213202466
prcoi,3,9,1.7777777777777777,1.227262335243029,1.777777777777778,0.7856742013183863,8.666666666666666,2.160246899469287,498.53086025945686,75.5254251932142,True,4,0,,0,,0,,0,,0,0.08762554786041687,0.013799746401046696,0.33026678711231555,0.05401418975602993,0.21380667057302263,0.2915124131573571,0.18518518518518517,0.004265137430694368
anchor,3,9,2.3333333333333335,0.6666666666666666,2.3333333333333335,0.2721655269759086,10.222222222222221,1.314684396244359,563.7964217588874,123.15254077819733,True,4,0,,0,,0,,0,,0,0.07490649763597797,0.02339082825304548,0.33577041381800976,0.023074232063581182,0.2369413955344094,0.2855287343263626,0.0,0.0019122781576933682
null (pr),3,9,2.111111111111111,0.5665577237325317,2.111111111111111,0.1571348402636773,5.555555555555555,0.49690399499995325,362.5375645013816,113.66887912247323,True,3,0,,0,,0,,0,,0,0.17137399861009853,0.07558052480656469,0.28107644884437794,0.1371286876969674,0.00054740755783595,0.001546124288482689,1.0,0.000369267147379891
